,airline_name,flight_cost,depart_time,arrive_time,flight_duration,flight_flyscore,airline_rating,date,departure_airport,arrival_airport
318,JetBlue,421,5:45AM,2:16PM,691,7.7,4.0,2017-12-20,EWR,LAX
319,JetBlue,421,1:59PM,10:44PM,705,7.7,4.0,2017-12-20,LGA,LAX
320,JetBlue,423,2:10PM,9:30PM,620,8.0,4.0,2017-12-20,EWR,LAX
321,United,423,10:18AM,6:31PM,673,6.6,3.0,2017-12-20,EWR,LAX
322,United,423,6:20AM,2:44PM,684,6.9,3.0,2017-12-20,EWR,LAX
323,United,423,6:20AM,2:52PM,692,6.9,3.0,2017-12-20,EWR,LAX
324,JetBlue,423,12:31PM,9:30PM,719,8.0,4.0,2017-12-20,EWR,LAX
325,Alaska,426,11:50AM,8:18PM,688,7.6,4.0,2017-12-20,JFK,LAX
326,Virgin America,426,11:50AM,8:18PM,688,7.6,4.0,2017-12-20,JFK,LAX
327,JetBlue,426,1:55PM,10:44PM,709,7.7,4.0,2017-12-20,JFK,LAX
328,Virgin America,426,11:00AM,8:18PM,738,7.5,4.0,2017-12-20,EWR,LAX
329,Alaska,426,11:00AM,8:18PM,738,7.5,4.0,2017-12-20,EWR,LAX
330,American,429,9:30AM,2:34PM,484,7.8,3.0,2017-12-20,LGA,LAX
331,American,429,12:30PM,5:35PM,485,7.5,3.0,2017-12-20,LGA,LAX
332,American,429,10:30AM,3:52PM,502,7.5,3.0,2017-12-20,LGA,LAX
333,American,429,8:30AM,2:34PM,544,7.6,3.0,2017-12-20,LGA,LAX
334,American,429,11:30AM,5:35PM,545,7.4,3.0,2017-12-20,LGA,LAX
335,American,429,9:30AM,3:52PM,562,7.4,3.0,2017-12-20,LGA,LAX
336,American,429,7:30AM,2:34PM,604,7.7,3.0,2017-12-20,LGA,LAX
337,American,429,8:30AM,3:52PM,622,7.2,3.0,2017-12-20,LGA,LAX
338,American,429,6:30AM,2:34PM,664,7.6,3.0,2017-12-20,LGA,LAX
339,United,432,5:55AM,11:21AM,506,7.9,3.0,2017-12-20,LGA,LAX
340,United,432,1:50PM,8:54PM,604,6.6,3.0,2017-12-20,LGA,LAX
341,United,432,1:30PM,8:39PM,609,0.0,3.0,2017-12-20,EWR,LAX
342,United,432,12:11PM,8:54PM,703,6.5,3.0,2017-12-20,LGA,LAX
343,United,433,7:50AM,2:18PM,568,6.3,3.0,2017-12-20,LGA,LAX
344,United,433,2:00PM,9:11PM,611,0.0,3.0,2017-12-20,LGA,LAX
345,United,433,1:00PM,9:11PM,671,0.0,3.0,2017-12-20,LGA,LAX
346,United,433,6:05AM,2:18PM,673,5.7,3.0,2017-12-20,LGA,LAX
347,United,433,12:00PM,9:11PM,731,0.0,3.0,2017-12-20,LGA,LAX
348,United,433,11:35AM,9:11PM,756,5.9,3.0,2017-12-20,LGA,LAX
349,United,433,11:00AM,9:11PM,791,0.0,3.0,2017-12-20,LGA,LAX
350,United,433,10:30AM,9:11PM,821,5.3,3.0,2017-12-20,LGA,LAX
351,American,434,1:00PM,8:26PM,626,7.1,3.0,2017-12-20,LGA,LAX
352,American,435,2:30PM,7:41PM,491,7.5,3.0,2017-12-20,LGA,LAX
353,American,435,7:30AM,12:44PM,494,7.8,3.0,2017-12-20,LGA,LAX
354,American,435,5:30PM,11:07PM,517,7.8,3.0,2017-12-20,LGA,LAX
355,Alaska,435,5:15PM,10:55PM,520,7.8,4.0,2017-12-20,EWR,LAX
356,Virgin America,435,5:15PM,10:55PM,520,7.8,4.0,2017-12-20,EWR,LAX
357,American,435,2:34PM,8:20PM,526,7.5,3.0,2017-12-20,LGA,LAX
358,American,435,6:50AM,12:39PM,529,7.3,3.0,2017-12-20,LGA,LAX
359,American,435,7:00AM,12:52PM,532,7.3,3.0,2017-12-20,LGA,LAX
360,American,435,8:45AM,2:37PM,532,7.3,3.0,2017-12-20,LGA,LAX
361,American,435,7:35AM,1:30PM,535,7.3,3.0,2017-12-20,LGA,LAX
362,American,435,6:30AM,12:44PM,554,7.8,3.0,2017-12-20,LGA,LAX
363,American,435,4:30PM,11:07PM,577,7.8,3.0,2017-12-20,LGA,LAX
364,American,435,6:50AM,1:30PM,580,7.2,3.0,2017-12-20,LGA,LAX
365,American,435,3:00PM,9:42PM,582,7.7,3.0,2017-12-20,LGA,LAX
366,Alaska,435,11:00AM,5:47PM,587,7.7,4.0,2017-12-20,EWR,LAX
367,Virgin America,435,11:00AM,5:47PM,587,7.7,4.0,2017-12-20,EWR,LAX
368,American,435,6:00AM,12:52PM,592,7.2,3.0,2017-12-20,LGA,LAX
369,American,435,7:35AM,2:37PM,602,7.2,3.0,2017-12-20,LGA,LAX
370,American,435,5:24PM,12:27AM,603,7.7,3.0,2017-12-20,EWR,LAX
371,American,435,12:30PM,7:41PM,611,7.3,3.0,2017-12-20,LGA,LAX
372,American,435,1:00PM,8:20PM,620,7.4,3.0,2017-12-20,LGA,LAX
373,American,435,6:29AM,1:50PM,621,6.5,3.0,2017-12-20,LGA,LAX
374,United,435,9:00AM,7:18PM,798,6.4,3.0,2017-12-20,EWR,LAX
375,JetBlue,436,5:00PM,10:44PM,524,8.0,4.0,2017-12-20,JFK,LAX
376,JetBlue,436,5:30PM,12:55AM,625,7.8,4.0,2017-12-20,LGA,LAX
377,JetBlue,436,5:00PM,12:55AM,655,7.8,4.0,2017-12-20,JFK,LAX
378,United,436,1:30PM,9:45PM,675,6.0,3.0,2017-12-20,EWR,LAX
379,JetBlue,438,3:00PM,9:09PM,549,8.1,4.0,2017-12-20,JFK,LAX
380,United,439,10:34AM,7:55PM,741,7.5,3.0,2017-12-20,EWR,LAX
381,United,440,11:00AM,7:55PM,715,0.0,3.0,2017-12-20,LGA,LAX
382,Virgin America,441,11:50AM,5:47PM,537,7.8,4.0,2017-12-20,JFK,LAX
383,Alaska,441,11:50AM,5:47PM,537,7.8,4.0,2017-12-20,JFK,LAX
384,Virgin America,441,9:30AM,3:37PM,547,7.8,4.0,2017-12-20,JFK,LAX
385,Alaska,441,4:35PM,10:55PM,560,7.8,4.0,2017-12-20,JFK,LAX
386,Virgin America,441,4:35PM,10:55PM,560,7.8,4.0,2017-12-20,JFK,LAX
387,Alaska,441,9:30AM,5:47PM,677,7.6,4.0,2017-12-20,JFK,LAX
388,United,442,3:00PM,12:30AM,750,6.0,3.0,2017-12-20,EWR,LAX
389,United,443,12:11PM,8:10PM,659,5.9,3.0,2017-12-20,LGA,LAX
390,United,444,11:35AM,7:56PM,681,6.2,3.0,2017-12-20,LGA,LAX
391,United,444,10:30AM,7:56PM,746,5.6,3.0,2017-12-20,LGA,LAX
392,American,446,6:30AM,12:03PM,513,6.7,3.0,2017-12-20,EWR,LAX
393,American,446,1:10PM,6:54PM,524,6.6,3.0,2017-12-20,EWR,LAX
394,American,446,5:03PM,10:59PM,536,6.6,3.0,2017-12-20,EWR,LAX
395,American,446,5:00AM,12:03PM,603,6.7,3.0,2017-12-20,EWR,LAX
396,American,447,10:12AM,3:34PM,502,6.7,3.0,2017-12-20,EWR,LAX
397,American,447,4:20PM,9:48PM,508,7.7,3.0,2017-12-20,EWR,LAX
398,American,447,7:10AM,12:44PM,514,7.8,3.0,2017-12-20,EWR,LAX
399,American,447,5:24PM,11:07PM,523,7.8,3.0,2017-12-20,EWR,LAX
400,American,447,6:00AM,11:50AM,530,7.7,3.0,2017-12-20,EWR,LAX
401,American,447,12:40PM,6:53PM,553,7.6,3.0,2017-12-20,EWR,LAX
402,American,447,7:10AM,2:34PM,624,7.7,3.0,2017-12-20,EWR,LAX
403,American,447,8:30AM,4:07PM,637,7.5,3.0,2017-12-20,EWR,LAX
404,United,448,11:10AM,12:30AM,980,5.7,3.0,2017-12-20,EWR,LAX
405,American,450,10:00AM,1:40PM,400,8.1,3.0,2017-12-20,JFK,LAX
406,American,450,2:30PM,6:10PM,400,8.1,3.0,2017-12-20,JFK,LAX
407,American,450,6:00PM,9:42PM,402,8.1,3.0,2017-12-20,JFK,LAX
408,American,450,5:00PM,8:43PM,403,8.1,3.0,2017-12-20,JFK,LAX
409,United,453,1:30PM,10:11PM,701,7.2,3.0,2017-12-20,EWR,LAX
410,United,454,3:04PM,9:54PM,590,7.1,3.0,2017-12-20,EWR,LAX
411,United,455,2:45PM,9:57PM,612,6.5,3.0,2017-12-20,LGA,LAX
412,Alaska,456,4:05PM,11:25PM,620,7.6,4.5,2017-12-20,EWR,LAX
413,Alaska,456,4:05PM,12:25AM,680,7.5,4.5,2017-12-20,EWR,LAX
414,American,457,6:30AM,12:03PM,513,6.9,3.0,2017-12-20,JFK,LAX
415,United,457,6:20AM,2:37PM,677,0.0,3.0,2017-12-20,EWR,LAX
416,United,457,5:15AM,2:37PM,742,0.0,3.0,2017-12-20,EWR,LAX
417,American,458,4:10PM,9:48PM,518,7.7,3.0,2017-12-20,JFK,LAX
418,American,458,9:45AM,3:34PM,529,7.7,3.0,2017-12-20,JFK,LAX
419,American,458,5:01PM,11:07PM,546,7.8,3.0,2017-12-20,JFK,LAX
420,Alaska,458,9:30AM,3:37PM,547,7.8,4.0,2017-12-20,JFK,LAX
421,Alaska,458,3:45PM,11:24PM,639,7.5,4.5,2017-12-20,EWR,LAX
422,United,458,12:25PM,8:13PM,648,6.2,3.0,2017-12-20,EWR,LAX
423,United,458,3:02PM,10:54PM,652,7.0,3.0,2017-12-20,EWR,LAX
424,Alaska,458,9:00AM,4:56PM,656,7.5,4.5,2017-12-20,EWR,LAX
425,Alaska,458,9:00AM,7:09PM,789,7.3,4.5,2017-12-20,EWR,LAX
426,JetBlue,458,11:00AM,9:30PM,810,7.8,4.0,2017-12-20,JFK,LAX
427,Alaska,459,10:30AM,7:34PM,724,7.2,4.5,2017-12-20,JFK,LAX
428,United,460,12:25PM,9:54PM,749,6.9,3.0,2017-12-20,EWR,LAX
429,United,460,9:30AM,10:11PM,941,6.3,3.0,2017-12-20,EWR,LAX
430,Virgin America,460,11:00AM,7:29AM,1409,6.6,4.0,2017-12-20,EWR,LAX
431,Virgin America,460,11:00AM,8:25AM,1465,6.6,4.0,2017-12-20,EWR,LAX
432,American,463,1:00PM,6:53PM,533,7.3,3.0,2017-12-20,LGA,LAX
433,United,463,11:30AM,1:37AM,1027,5.7,3.0,2017-12-20,EWR,LAX
434,United,464,6:05AM,1:01PM,596,6.1,3.0,2017-12-20,EWR,LAX
435,Alaska,465,11:50AM,9:35PM,765,7.5,4.0,2017-12-20,JFK,LAX
436,United,466,9:48AM,6:32PM,704,6.1,3.0,2017-12-20,LGA,LAX
437,United,466,9:00AM,6:32PM,752,5.9,3.0,2017-12-20,LGA,LAX
438,United,467,6:15AM,1:01PM,586,6.3,3.0,2017-12-20,EWR,LAX
439,JetBlue,468,5:59PM,12:55AM,596,7.9,4.0,2017-12-20,EWR,LAX
440,United,469,11:45AM,7:55PM,670,7.6,3.0,2017-12-20,EWR,LAX
441,United,478,11:35AM,7:18PM,643,6.1,3.0,2017-12-20,LGA,LAX
442,United,478,10:30AM,7:18PM,708,5.5,3.0,2017-12-20,LGA,LAX
443,United,478,9:16AM,7:18PM,782,5.4,3.0,2017-12-20,LGA,LAX
444,United,479,10:16AM,8:10PM,774,0.0,3.0,2017-12-20,LGA,LAX
445,United,479,10:07AM,8:10PM,783,5.7,3.0,2017-12-20,LGA,LAX
446,United,489,1:50PM,11:32PM,762,5.8,3.0,2017-12-20,EWR,LAX
447,American,490,12:00PM,6:02PM,542,7.5,3.0,2017-12-20,LGA,LAX
448,United,492,10:00AM,6:31PM,691,6.4,3.0,2017-12-20,EWR,LAX
449,United,493,4:55PM,12:24AM,629,6.2,3.0,2017-12-20,EWR,LAX
450,United,493,4:46PM,12:24AM,638,0.0,3.0,2017-12-20,EWR,LAX
451,United,493,3:17PM,12:24AM,727,6.0,3.0,2017-12-20,EWR,LAX
452,United,493,11:50AM,10:23PM,813,6.2,3.0,2017-12-20,EWR,LAX
453,United,494,11:45AM,6:32PM,587,7.6,3.0,2017-12-20,EWR,LAX
454,United,494,10:34AM,6:32PM,658,7.5,3.0,2017-12-20,EWR,LAX
455,United,495,10:16AM,6:31PM,675,6.5,3.0,2017-12-20,LGA,LAX
456,United,496,6:05AM,2:30PM,685,6.6,3.0,2017-12-20,LGA,LAX
457,United,496,11:35AM,8:39PM,724,0.0,3.0,2017-12-20,LGA,LAX
458,United,504,10:00AM,3:30PM,510,7.2,3.0,2017-12-20,EWR,LAX
459,American,507,2:55PM,8:32PM,517,7.9,3.0,2017-12-20,JFK,LAX
460,United,507,3:50PM,10:21PM,571,7.2,3.0,2017-12-20,EWR,LAX
461,United,507,3:50PM,11:32PM,642,7.1,3.0,2017-12-20,EWR,LAX
462,United,509,9:48AM,4:13PM,565,6.4,3.0,2017-12-20,LGA,LAX
463,United,509,8:00AM,2:30PM,570,6.3,3.0,2017-12-20,LGA,LAX
464,United,509,6:00AM,1:01PM,601,6.5,0.0,2017-12-20,LGA,LAX
465,United,509,9:48AM,5:10PM,622,6.5,3.0,2017-12-20,LGA,LAX
466,United,509,7:00AM,2:30PM,630,6.4,3.0,2017-12-20,LGA,LAX
467,United,509,8:00AM,4:13PM,673,6.1,3.0,2017-12-20,LGA,LAX
468,United,510,10:00AM,6:49PM,709,6.9,3.0,2017-12-20,EWR,LAX
469,American,513,1:05PM,6:30PM,505,7.7,3.0,2017-12-20,JFK,LAX
470,United,513,8:50AM,4:13PM,623,0.0,3.0,2017-12-20,EWR,LAX
471,United,513,10:16AM,5:59PM,643,6.2,3.0,2017-12-20,LGA,LAX
472,United,513,9:00AM,6:15PM,735,7.3,3.0,2017-12-20,EWR,LAX
473,United,513,2:13PM,11:32PM,739,6.9,3.0,2017-12-20,EWR,LAX
474,United,513,8:50AM,6:15PM,745,0.0,3.0,2017-12-20,EWR,LAX
475,United,513,8:50AM,6:28PM,758,0.0,3.0,2017-12-20,EWR,LAX
476,United,516,1:50PM,11:32PM,762,6.4,3.0,2017-12-20,LGA,LAX
477,United,518,9:48AM,6:32PM,704,6.1,3.0,2017-12-20,LGA,LAX
478,United,518,9:00AM,6:32PM,752,5.9,3.0,2017-12-20,LGA,LAX
479,United,520,5:15AM,1:32PM,677,6.3,0.0,2017-12-20,EWR,LAX
480,United,520,6:20AM,2:50PM,690,0.0,3.0,2017-12-20,EWR,LAX
481,United,520,6:00AM,2:50PM,710,6.0,3.0,2017-12-20,EWR,LAX
482,United,520,6:00AM,4:40PM,820,5.8,3.0,2017-12-20,EWR,LAX
483,United,520,6:00AM,4:40PM,820,6.1,3.0,2017-12-20,EWR,LAX
484,Alaska,524,7:15AM,4:56PM,761,7.4,4.5,2017-12-20,JFK,LAX
485,United,527,7:40AM,10:11PM,1051,6.0,3.0,2017-12-20,EWR,LAX
486,American,528,12:40PM,6:30PM,530,7.7,3.0,2017-12-20,EWR,LAX
487,American,530,12:00PM,6:32PM,572,7.7,3.0,2017-12-20,LGA,LAX
488,American,533,7:00AM,1:12PM,552,7.2,3.0,2017-12-20,JFK,LAX
489,United,533,6:20AM,1:01PM,581,6.6,3.0,2017-12-20,EWR,LAX
490,United,533,9:00AM,4:13PM,613,6.2,3.0,2017-12-20,LGA,LAX
491,United,533,4:30PM,12:30AM,660,0.0,3.0,2017-12-20,LGA,LAX
492,United,533,6:20AM,2:30PM,670,6.5,3.0,2017-12-20,EWR,LAX
493,United,533,9:00AM,5:10PM,670,6.3,3.0,2017-12-20,LGA,LAX
494,United,533,3:00PM,11:32PM,692,6.1,3.0,2017-12-20,EWR,LAX
495,United,534,10:16AM,3:30PM,494,7.3,3.0,2017-12-20,LGA,LAX
496,United,535,11:50AM,7:18PM,628,6.1,3.0,2017-12-20,EWR,LAX
497,United,535,1:30PM,9:42PM,672,6.3,3.0,2017-12-20,EWR,LAX
498,United,535,11:35AM,9:10PM,755,5.8,3.0,2017-12-20,LGA,LAX
499,United,535,8:50AM,7:18PM,808,0.0,3.0,2017-12-20,EWR,LAX
500,United,536,6:45PM,12:59AM,554,6.9,3.0,2017-12-20,EWR,LAX
501,United,540,10:16AM,6:49PM,693,7.0,3.0,2017-12-20,LGA,LAX
502,United,541,12:15PM,6:15PM,540,7.1,3.0,2017-12-20,EWR,LAX
503,United,541,7:42AM,2:18PM,576,6.7,3.0,2017-12-20,EWR,LAX
504,United,541,2:00PM,8:39PM,579,0.0,3.0,2017-12-20,EWR,LAX
505,United,541,7:42AM,4:30PM,708,6.5,3.0,2017-12-20,EWR,LAX
506,American,544,1:30PM,7:41PM,551,7.4,3.0,2017-12-20,LGA,LAX
507,United,545,1:30PM,10:21PM,711,6.0,3.0,2017-12-20,EWR,LAX
508,United,545,5:15AM,2:18PM,723,5.9,3.0,2017-12-20,EWR,LAX
509,United,549,11:50AM,7:56PM,666,0.0,0.0,2017-12-20,EWR,LAX
510,United,549,6:30AM,2:44PM,674,5.9,3.0,2017-12-20,LGA,LAX
511,United,549,6:30AM,2:44PM,674,5.9,3.0,2017-12-20,LGA,LAX
512,United,549,6:30AM,2:52PM,682,5.9,3.0,2017-12-20,LGA,LAX
513,United,549,6:30AM,2:52PM,682,5.9,3.0,2017-12-20,LGA,LAX
514,United,549,6:30AM,4:24PM,774,5.8,3.0,2017-12-20,LGA,LAX
515,American,554,12:00PM,3:28PM,388,8.1,3.0,2017-12-20,JFK,LAX
516,United,555,6:30AM,4:24PM,774,5.8,3.0,2017-12-20,LGA,LAX
517,United,556,6:00AM,2:37PM,697,0.0,3.0,2017-12-20,EWR,LAX
518,United,557,11:50AM,7:55PM,665,6.4,3.0,2017-12-20,EWR,LAX
519,United,557,6:00AM,3:28PM,748,5.9,3.0,2017-12-20,EWR,LAX
520,United,557,9:00AM,7:55PM,835,6.5,3.0,2017-12-20,EWR,LAX
521,American,560,3:00PM,8:32PM,512,7.7,3.0,2017-12-20,LGA,LAX
522,American,560,10:30AM,4:07PM,517,7.6,3.0,2017-12-20,LGA,LAX
523,United,560,2:13PM,7:57PM,524,7.1,3.0,2017-12-20,EWR,LAX
524,United,560,5:10PM,10:54PM,524,6.9,3.0,2017-12-20,EWR,LAX
525,American,560,2:59PM,9:01PM,542,6.5,3.0,2017-12-20,LGA,LAX
526,United,560,7:42AM,1:49PM,547,6.7,3.0,2017-12-20,EWR,LAX
527,American,560,8:45AM,4:07PM,622,7.2,3.0,2017-12-20,LGA,LAX
528,American,560,10:30AM,5:59PM,629,7.5,3.0,2017-12-20,LGA,LAX
529,United,560,5:10PM,12:59AM,649,6.8,3.0,2017-12-20,EWR,LAX
530,United,560,10:25AM,6:28PM,663,6.6,3.0,2017-12-20,EWR,LAX
531,United,560,12:15PM,8:54PM,699,6.9,3.0,2017-12-20,EWR,LAX
532,United,560,3:30PM,1:37AM,787,5.7,3.0,2017-12-20,LGA,LAX
533,American,562,9:45AM,5:14PM,629,7.5,3.0,2017-12-20,JFK,LAX
534,United,563,1:30PM,8:39PM,609,0.0,3.0,2017-12-20,EWR,LAX
535,United,563,4:46PM,12:30AM,644,6.5,3.0,2017-12-20,EWR,LAX
536,United,565,10:14AM,8:19PM,785,6.4,3.0,2017-12-20,EWR,LAX
537,United,567,1:00PM,8:39PM,639,0.0,3.0,2017-12-20,LGA,LAX
538,JetBlue,568,12:37PM,8:10PM,633,7.9,4.0,2017-12-20,JFK,LAX
539,JetBlue,568,11:45AM,8:10PM,685,7.8,4.0,2017-12-20,JFK,LAX
540,JetBlue,568,10:49AM,8:10PM,741,7.7,4.0,2017-12-20,JFK,LAX
541,United,572,9:00AM,7:18PM,798,5.5,3.0,2017-12-20,LGA,LAX
542,United,572,8:00AM,7:18PM,858,5.4,3.0,2017-12-20,LGA,LAX
543,United,572,7:00AM,7:18PM,918,5.5,3.0,2017-12-20,LGA,LAX
544,American,573,2:20PM,7:41PM,501,7.1,3.0,2017-12-20,EWR,LAX
545,American,573,10:12AM,5:14PM,602,6.5,3.0,2017-12-20,EWR,LAX
546,JetBlue,579,9:45AM,8:10PM,805,7.7,4.0,2017-12-20,LGA,LAX
547,United,580,7:25PM,12:59AM,514,7.3,3.0,2017-12-20,LGA,LAX
548,United,580,1:50PM,7:57PM,547,6.7,3.0,2017-12-20,LGA,LAX
549,United,580,12:11PM,6:28PM,557,6.7,3.0,2017-12-20,LGA,LAX
550,United,580,12:11PM,7:57PM,646,6.6,3.0,2017-12-20,LGA,LAX
551,United,580,12:15PM,8:10PM,655,6.2,3.0,2017-12-20,EWR,LAX
552,United,580,2:45PM,10:54PM,669,7.1,3.0,2017-12-20,LGA,LAX
553,United,580,10:07AM,6:28PM,681,6.6,3.0,2017-12-20,LGA,LAX
554,United,580,10:25AM,8:10PM,765,5.7,3.0,2017-12-20,EWR,LAX
555,United,580,10:25AM,8:10PM,765,5.7,3.0,2017-12-20,EWR,LAX
556,United,580,10:00AM,8:10PM,790,0.0,3.0,2017-12-20,EWR,LAX
557,United,590,11:50AM,9:10PM,740,5.8,3.0,2017-12-20,EWR,LAX
558,United,590,10:07AM,9:10PM,843,5.3,3.0,2017-12-20,LGA,LAX
559,United,591,9:00AM,6:28PM,748,7.2,3.0,2017-12-20,EWR,LAX
560,United,591,10:25AM,7:57PM,752,6.4,3.0,2017-12-20,EWR,LAX
561,United,593,5:03PM,12:30AM,627,0.0,3.0,2017-12-20,LGA,LAX
562,United,594,8:50AM,6:32PM,762,0.0,3.0,2017-12-20,EWR,LAX
563,United,594,10:07AM,7:57PM,770,6.4,3.0,2017-12-20,LGA,LAX
564,American,596,11:05AM,6:39PM,634,6.2,3.0,2017-12-20,LGA,LAX
565,United,599,8:26PM,8:00AM,874,5.9,3.0,2017-12-20,EWR,LAX
566,United,599,6:35PM,8:00AM,985,5.6,3.0,2017-12-20,EWR,LAX
567,United,603,5:15AM,1:49PM,694,6.0,3.0,2017-12-20,EWR,LAX
568,American,604,3:29PM,9:44PM,555,7.6,3.0,2017-12-20,LGA,LAX
569,JetBlue,605,10:39AM,1:56PM,377,8.8,4.0,2017-12-20,JFK,LAX
570,JetBlue,605,9:30PM,12:50AM,380,8.8,4.0,2017-12-20,JFK,LAX
571,United,608,9:00AM,6:32PM,752,6.4,3.0,2017-12-20,EWR,LAX
572,United,608,9:00AM,6:32PM,752,6.4,3.0,2017-12-20,EWR,LAX
573,United,608,9:00AM,7:55PM,835,6.4,3.0,2017-12-20,EWR,LAX
574,United,608,9:00AM,7:55PM,835,6.4,3.0,2017-12-20,EWR,LAX
575,United,610,6:30AM,2:30PM,660,0.0,3.0,2017-12-20,LGA,LAX
576,United,611,11:59AM,10:54PM,835,5.7,3.0,2017-12-20,EWR,LAX
577,United,611,9:30AM,10:54PM,984,5.8,3.0,2017-12-20,EWR,LAX
578,United,613,11:05AM,6:31PM,626,6.2,3.0,2017-12-20,LGA,LAX
579,United,613,3:30PM,11:55PM,685,6.2,3.0,2017-12-20,LGA,LAX
580,United,619,12:15PM,6:28PM,553,7.1,3.0,2017-12-20,EWR,LAX
581,United,619,12:15PM,7:57PM,642,7.0,3.0,2017-12-20,EWR,LAX
582,United,631,11:50AM,9:10PM,740,6.0,3.0,2017-12-20,EWR,LAX
583,JetBlue,632,12:09PM,8:10PM,661,7.8,4.0,2017-12-20,EWR,LAX
584,JetBlue,638,9:56AM,8:10PM,794,7.6,4.0,2017-12-20,EWR,LAX
585,United,640,8:08AM,3:30PM,622,6.8,3.0,2017-12-20,EWR,LAX
586,United,646,1:10PM,9:38PM,688,6.7,3.0,2017-12-20,LGA,LAX
587,United,658,8:08AM,4:24PM,676,6.0,3.0,2017-12-20,EWR,LAX
588,American,674,2:55PM,9:44PM,589,7.4,3.0,2017-12-20,JFK,LAX
589,American,676,11:00AM,5:43PM,583,7.2,3.0,2017-12-20,JFK,LAX
590,United,679,8:15AM,7:57PM,882,5.9,3.0,2017-12-20,EWR,LAX
591,United,712,4:00PM,12:59AM,719,6.8,3.0,2017-12-20,EWR,LAX
592,American,725,1:35PM,7:46PM,551,6.5,3.0,2017-12-20,LGA,LAX
593,American,725,8:00AM,2:29PM,569,7.2,3.0,2017-12-20,LGA,LAX
594,American,725,7:00AM,2:29PM,629,7.2,3.0,2017-12-20,LGA,LAX
595,United,725,10:25AM,9:10PM,825,5.3,3.0,2017-12-20,EWR,LAX
596,United,740,8:15AM,2:18PM,543,7.9,3.0,2017-12-20,EWR,LAX
597,United,744,5:15AM,11:48AM,573,6.2,3.0,2017-12-20,EWR,LAX
598,United,744,10:25AM,5:59PM,634,5.7,3.0,2017-12-20,EWR,LAX
599,United,744,1:30PM,9:11PM,641,5.6,3.0,2017-12-20,EWR,LAX
600,United,744,6:20AM,2:18PM,658,5.7,3.0,2017-12-20,EWR,LAX
601,United,744,10:00AM,5:59PM,659,6.1,3.0,2017-12-20,EWR,LAX
602,United,744,6:05AM,2:18PM,673,6.2,3.0,2017-12-20,EWR,LAX
603,United,744,6:00AM,2:18PM,678,6.2,3.0,2017-12-20,EWR,LAX
604,United,744,9:00AM,5:59PM,719,6.4,3.0,2017-12-20,EWR,LAX
605,United,744,8:50AM,5:59PM,729,0.0,3.0,2017-12-20,EWR,LAX
606,United,744,11:50AM,9:11PM,741,5.9,3.0,2017-12-20,EWR,LAX
607,United,750,5:21PM,12:30AM,609,5.9,3.0,2017-12-20,EWR,LAX
608,United,752,6:05AM,1:01PM,596,6.5,3.0,2017-12-20,EWR,LAX
609,United,752,10:00AM,5:10PM,610,6.1,3.0,2017-12-20,EWR,LAX
610,United,767,5:55AM,5:03PM,848,0.0,3.0,2017-12-20,EWR,LAX
611,United,774,7:42AM,5:03PM,741,0.0,3.0,2017-12-20,EWR,LAX
612,United,783,10:16AM,5:10PM,594,6.2,3.0,2017-12-20,LGA,LAX
613,Alaska,1021,2:20PM,11:24PM,724,6.4,4.5,2017-12-20,EWR,LAX
614,Alaska,1021,2:20PM,12:25AM,785,6.3,0.0,2017-12-20,EWR,LAX
615,United,1023,6:20AM,1:01PM,581,6.1,3.0,2017-12-20,EWR,LAX
616,United,1023,12:57PM,8:13PM,616,6.0,3.0,2017-12-20,EWR,LAX
617,United,1023,6:20AM,2:44PM,684,5.9,3.0,2017-12-20,EWR,LAX
618,Virgin America,704,7:50AM,9:50PM,1140,8.3,4.0,2017-12-20,JFK,HNL
619,JetBlue,720,5:50AM,5:00PM,970,6.9,4.0,2017-12-20,JFK,HNL
620,JetBlue,720,5:50AM,5:45PM,1015,6.9,4.0,2017-12-20,JFK,HNL
621,JetBlue,720,5:50AM,6:07PM,1037,6.8,4.0,2017-12-20,JFK,HNL
622,JetBlue,720,5:50AM,6:52PM,1082,6.8,4.0,2017-12-20,JFK,HNL
623,Hawaiian,755,10:00AM,4:30PM,690,9.7,4.0,2017-12-20,JFK,HNL
624,Hawaiian,763,11:50AM,8:55PM,845,8.6,4.0,2017-12-20,EWR,HNL
625,Virgin America,770,5:55PM,2:15PM,1520,7.4,4.0,2017-12-20,EWR,HNL
626,Virgin America,770,4:00PM,2:15PM,1635,7.2,4.0,2017-12-20,EWR,HNL
627,Virgin America,770,11:50AM,2:15PM,1885,6.9,4.0,2017-12-20,EWR,HNL
628,Virgin America,770,8:00AM,2:15PM,2115,6.6,4.0,2017-12-20,EWR,HNL
629,Virgin America,771,8:00AM,8:55PM,1075,8.3,4.0,2017-12-20,EWR,HNL
630,JetBlue,787,7:37PM,6:20AM,943,8.6,4.0,2017-12-20,JFK,HNL
631,American,789,6:00AM,6:51PM,1071,7.0,3.0,2017-12-20,LGA,HNL
632,American,789,6:00AM,6:51PM,1071,7.0,3.0,2017-12-20,LGA,HNL
633,Virgin America,789,8:25PM,2:15PM,1370,7.6,4.0,2017-12-20,JFK,HNL
634,JetBlue,790,5:50AM,8:55PM,1205,8.2,4.0,2017-12-20,JFK,HNL
635,Virgin America,795,4:55PM,2:15PM,1580,7.3,4.0,2017-12-20,JFK,HNL
